ID,Birth Year,Education,Marital Status,Income,Kids at Home,Teenagers at Home,Customer Enrolment Data,Recency,Complains,Amt_Wines_2Yrs,Amt_Fruits_2Yrs,Amt_Meat_Prod_2Yrs,Amt_Fish_Prod_2Yrs,Amount_Sweet_Prod_2Yrs,Amount_Gold_Prod_2Yrs,Purchases with Disc.,Off._  Accpt_Cmp1,Off._  Accpt_Cmp2,Off._  Accpt_Cmp3,Off._  Accpt_Cmp4,Off._  Accpt_Cmp5,Off._  Accpt_Last_Cmp,No. of Web Purchases,No. of Catalogue Purchases,No.  Of Store Purchases,No. of Web Visits Last Month
10971,1977,Graduation,Single,"? 37,774",2,0,03-09-2012,28,1,173,8,107,7,2,176,4,0,0,1,0,0,1,7,2,3,9
6398,1974,Basic,Married,"? 18,393",1,0,29-03-2014,2,0,7,10,13,16,0,4,2,0,0,0,0,0,0,3,0,3,8
9212,1962,Master,Married,"? 72,828",0,1,14-02-2013,17,0,1205,0,235,19,14,205,6,0,0,0,0,0,0,6,3,13,7
7937,1982,Graduation,Married,"? 24,711",0,0,18-04-2014,86,0,10,7,25,6,3,7,1,0,0,0,0,0,0,3,0,3,7
839,1975,Phd,Married,"? 45,503",1,0,25-09-2013,54,0,97,4,44,6,1,18,1,0,0,0,0,0,0,3,1,4,5
4246,1982,Master,Single,"? 6,560",0,0,12-12-2013,2,0,67,11,26,4,3,262,0,0,0,0,0,0,0,1,0,1,17
158,1945,Phd,Together,"? 71,604",0,0,17-11-2013,3,0,345,53,528,98,75,97,1,0,0,1,0,0,1,8,3,5,4
4832,1979,Graduation,Married,"? 27,244",1,0,07-03-2014,84,0,6,5,17,3,24,46,2,0,0,0,0,0,0,2,2,2,7
5621,1969,Graduation,Married,"? 48,752",1,1,12-12-2012,8,0,73,57,100,71,15,0,5,0,0,0,0,0,1,6,1,5,9
1945,1962,Graduation,Married,"? 71,434",0,1,18-09-2013,4,0,711,36,217,172,96,168,3,1,0,0,1,0,0,7,4,7,4
5147,1948,Graduation,Single,"? 90,842",0,0,29-07-2013,57,0,774,70,118,182,187,93,1,0,0,0,0,0,0,4,9,13,1
2535,1978,Master,Married,"? 88,097",1,0,18-08-2012,24,0,163,0,480,0,126,75,1,1,0,0,1,1,1,6,5,8,9
11039,1975,Graduation,Married,"? 51,948",0,1,17-09-2013,51,0,82,33,54,71,30,41,2,0,0,0,0,0,0,5,2,4,5
9495,1982,Graduation,Together,"? 71,853",0,0,08-05-2013,29,0,358,108,413,141,97,32,1,0,0,0,0,0,0,2,8,6,1
9635,1983,Master,Married,"? 35,876",0,0,20-04-2014,13,0,66,2,40,4,3,14,1,0,0,0,0,0,0,3,1,3,6
2173,1952,Graduation,Widow,"? 40,049",0,1,16-10-2013,23,0,13,6,7,0,3,3,1,0,0,0,0,0,0,1,0,3,6
942,1982,Graduation,Single,"? 39,660",1,0,08-08-2012,36,0,139,13,78,20,13,36,3,0,0,0,0,0,1,7,1,3,9
9386,1962,Graduation,Together,"? 50,127",0,1,29-05-2014,88,0,274,0,21,4,6,15,1,0,0,0,1,0,0,5,1,6,6
5510,1977,Master,Married,"? 43,263",0,1,21-11-2012,2,0,262,6,61,0,10,102,3,0,0,0,0,0,0,5,2,6,5
873,1949,Master,Married,"? 62,845",1,1,01-10-2012,3,0,1099,0,45,0,0,34,11,0,0,0,1,0,1,3,4,10,8
2253,1990,Graduation,Married,"? 18,929",0,0,16-02-2013,15,0,32,0,8,23,4,18,1,0,0,0,0,0,0,1,0,4,6
5181,1982,Basic,Single,"? 24,367",1,0,20-03-2013,58,0,2,4,2,0,11,5,1,0,0,0,0,0,0,1,0,2,9
979,1975,Graduation,Single,"? 33,249",1,0,20-02-2013,11,0,6,10,21,19,14,42,2,0,0,0,0,0,0,2,1,3,6
10390,1959,2N Cycle,Married,"? 26,887",0,1,10-02-2013,27,0,6,7,4,3,4,6,1,0,0,0,0,0,0,1,0,3,6
4698,1983,Phd,Married,"? 50,150",0,0,20-06-2013,32,0,135,46,92,65,61,11,2,0,0,0,0,0,0,5,2,7,5
7793,1976,Graduation,Together,"? 62,061",0,1,31-08-2013,12,0,641,7,84,0,30,38,3,0,0,0,1,0,0,10,4,7,6
1745,1962,Phd,Divorced,"? 85,696",0,0,03-05-2013,88,0,714,76,395,116,0,12,1,0,0,0,0,0,1,4,6,9,1
10590,1956,Phd,Together,"? 76,542",0,0,30-03-2013,91,0,794,73,573,0,29,14,1,0,0,0,0,0,0,4,8,10,2
5080,1993,Graduation,Single,"? 70,515",0,0,21-10-2013,12,0,420,0,452,182,64,140,1,0,0,0,0,0,1,6,6,4,2
8369,1987,Graduation,Together,"? 18,227",1,0,08-11-2012,21,0,1,2,7,4,3,11,1,0,0,0,0,0,0,0,1,2,8
5232,1965,Graduation,Married,"? 69,139",0,1,27-01-2014,23,0,86,12,75,33,15,6,1,0,0,0,0,0,0,4,1,5,4
2407,1982,Graduation,Married,"? 69,109",0,0,09-11-2012,10,0,823,25,459,124,29,95,1,0,0,0,0,1,1,6,6,7,4
3834,1962,Graduation,Single,"? 69,627",0,1,17-03-2013,35,0,231,161,215,171,30,53,2,0,0,0,0,0,0,8,2,11,5
7912,1978,Graduation,Married,"? 38,136",1,0,22-04-2013,69,0,8,15,27,0,20,33,2,0,0,1,0,0,0,3,1,2,8
7712,1946,Phd,Single,"? 62,159",0,0,28-04-2014,68,0,182,17,259,77,70,29,1,0,0,0,0,0,0,6,2,10,4
1065,1963,Graduation,Single,"? 80,695",0,0,29-12-2013,85,0,557,129,984,193,37,18,1,0,0,0,0,0,0,5,8,5,2
7275,1971,Master,Single,"? 33,316",1,1,04-10-2013,34,0,79,1,31,4,4,12,3,0,0,0,0,0,0,2,1,4,6
1343,1968,Graduation,Together,"? 58,554",1,1,26-09-2012,55,0,368,24,68,38,0,88,6,0,0,0,0,0,0,8,2,6,7
1384,1992,Basic,Married,"? 17,256",1,0,23-11-2013,10,0,6,4,14,8,8,22,2,0,0,1,0,0,0,2,1,2,8
9967,1974,Graduation,Divorced,"? 53,034",1,1,30-05-2013,30,0,160,15,196,15,11,50,8,0,0,0,0,0,0,6,1,7,8
6181,1950,2N Cycle,Together,"? 52,203",0,0,31-07-2012,36,0,488,21,238,56,108,28,1,0,0,0,0,0,0,8,7,11,6
10507,1977,2N Cycle,Divorced,"? 59,601",0,1,25-07-2013,14,0,691,7,69,0,7,23,4,0,0,0,1,0,0,2,2,7,8
2674,1958,Master,Single,"? 75,154",0,1,04-09-2012,79,0,543,10,205,160,143,82,1,0,0,0,0,0,1,6,3,6,3
2698,1976,Graduation,Single,"? 47,025",0,1,07-11-2013,52,0,254,7,108,20,0,26,3,0,0,0,0,0,0,6,3,5,6
3231,1973,Graduation,Married,"? 37,971",1,0,25-11-2013,97,0,5,4,10,2,2,7,1,0,0,0,0,0,0,1,0,3,8
4096,1968,Master,Divorced,"? 41,335",1,0,26-12-2013,24,0,112,19,21,16,14,5,3,0,0,0,0,0,0,4,1,4,7
10476,1958,Graduation,Married,"? 67,267",0,1,13-05-2014,0,0,134,11,59,15,2,30,1,0,0,0,0,0,0,3,2,5,2
5948,1975,Graduation,Single,"? 57,338",0,1,29-04-2014,96,0,143,6,52,11,8,17,2,0,0,0,0,0,0,4,1,5,5
9140,1960,2N Cycle,Together,"? 50,523",1,1,25-12-2013,89,0,51,4,24,4,7,1,2,0,0,0,0,0,0,2,0,4,6
10258,1965,Master,Single,"? 35,791",2,1,06-05-2013,94,0,27,0,5,0,0,3,2,0,0,0,0,0,0,1,0,3,8
5675,1960,Phd,Divorced,"? 50,611",0,1,04-10-2012,98,0,459,0,24,6,0,4,6,0,0,0,1,0,0,4,5,7,6
4743,1969,Phd,Married,"? 56,242",0,1,03-03-2013,72,0,689,8,167,11,8,88,5,0,0,0,0,0,0,8,4,11,6
8805,1960,Graduation,Single,"? 48,904",0,1,02-12-2012,1,0,283,10,38,0,13,27,4,0,0,0,0,0,0,7,2,4,8
1542,1975,Graduation,Single,"? 56,243",1,2,30-12-2013,26,0,347,0,35,4,3,7,6,0,0,0,0,0,0,4,2,8,5
6770,1985,Graduation,Married,"? 21,355",1,0,20-08-2013,5,0,5,13,14,0,5,31,2,0,0,1,0,0,1,2,1,2,6
8773,1971,Master,Together,"? 57,420",0,1,25-06-2013,22,0,280,0,18,0,0,24,3,0,0,0,1,0,0,5,1,6,7
10475,1970,Master,Together,NA,0,1,01-04-2013,39,0,187,5,65,26,20,14,2,0,0,0,0,0,0,4,2,6,5
10420,1955,Master,Divorced,"? 46,390",0,1,05-05-2014,56,0,95,14,64,2,9,38,1,0,0,0,0,0,0,4,2,3,7
7514,1956,2N Cycle,Together,"? 54,342",1,1,03-07-2013,74,0,84,10,34,11,10,28,4,0,0,0,0,0,0,3,1,4,6
2902,1958,Graduation,Together,NA,1,1,03-09-2012,87,0,19,4,12,2,2,6,1,0,0,0,0,0,0,1,0,3,5
4345,1964,2N Cycle,Single,NA,1,1,12-01-2014,49,0,5,1,9,2,0,4,1,0,0,0,0,0,0,1,0,2,7
793,1973,Graduation,Married,"? 20,895",1,0,06-10-2012,24,0,18,3,17,3,0,4,1,0,0,0,0,0,0,2,0,3,9
10909,1948,Graduation,Married,"? 92,344",0,0,15-01-2014,9,0,992,24,694,51,19,119,0,0,0,1,0,1,0,5,10,5,1
3769,1972,Phd,Together,NA,1,0,02-03-2014,17,0,25,1,13,0,0,3,1,0,0,0,0,0,0,1,0,3,7
8702,1976,2N Cycle,Together,"? 26,907",1,1,20-08-2013,10,0,9,1,7,0,3,2,2,0,0,0,0,0,0,1,0,3,7
4791,1980,Graduation,Together,"? 44,964",1,1,16-12-2012,35,0,19,1,17,2,0,2,1,0,0,0,0,0,0,1,0,3,8
2963,1979,Graduation,Together,"? 75,507",0,0,02-05-2014,56,0,709,93,374,104,80,80,1,0,0,0,0,0,0,8,6,6,3
8216,1972,Master,Married,"? 53,761",1,1,11-10-2013,7,0,158,0,76,13,7,71,6,0,0,0,0,0,0,4,4,3,5
8140,1973,Graduation,Together,"? 22,682",1,0,03-10-2013,51,0,10,14,29,4,2,36,3,0,0,0,0,0,0,2,1,4,4
10146,1972,Phd,Together,"? 38,887",1,0,02-03-2014,17,0,25,1,13,0,0,3,1,0,0,0,0,0,0,1,0,3,7
5289,1975,2N Cycle,Single,"? 41,658",1,1,09-11-2012,30,0,8,4,12,15,4,29,2,0,0,0,0,0,0,1,1,2,4
2587,1972,Phd,Married,"? 29,791",1,0,15-05-2014,21,0,14,0,6,0,0,0,2,0,0,0,0,0,0,2,0,3,5
4405,1956,Master,Married,"? 63,915",0,2,30-07-2013,2,0,622,7,115,30,0,15,2,0,0,0,0,0,0,6,3,12,5
8663,1974,Graduation,Divorced,"? 39,996",1,1,22-05-2014,85,0,11,0,3,0,0,1,1,0,0,0,0,0,0,1,0,2,6
2589,1972,Graduation,Divorced,"? 26,759",1,0,07-02-2014,65,0,25,3,16,8,5,2,2,0,0,0,0,0,0,2,1,3,6
3421,1968,Master,Divorced,"? 63,841",0,1,21-04-2013,64,0,635,15,100,20,7,131,1,0,0,0,0,0,0,9,3,9,6
10490,1969,Phd,Married,"? 51,039",1,1,10-12-2012,11,0,100,64,79,65,0,109,2,0,0,0,0,0,0,6,2,4,7
4094,1961,Graduation,Married,"? 60,544",1,1,25-08-2012,92,0,201,2,43,3,5,35,4,0,0,0,0,0,0,5,1,5,6
9958,1972,Graduation,Married,"? 65,685",0,1,29-03-2014,54,0,642,14,49,0,7,57,1,0,0,0,0,0,0,9,2,9,5
2534,1953,Graduation,Married,"? 37,716",0,1,21-04-2014,4,0,97,1,41,6,2,41,2,0,0,0,0,0,0,4,1,3,7
4188,1957,Graduation,Single,"? 36,864",0,1,13-08-2012,53,0,204,5,39,17,0,89,3,0,0,0,0,0,1,5,2,4,8
6613,1970,Master,Married,"? 44,511",1,0,12-10-2012,39,0,513,7,133,46,14,14,6,0,0,0,0,0,0,8,4,8,8
10827,1967,Phd,Married,"? 36,947",1,1,07-08-2012,49,0,88,3,21,4,1,29,4,0,0,0,0,0,0,3,0,4,9
5491,1951,Master,Together,"? 47,352",0,1,11-04-2013,70,0,172,12,112,8,0,15,4,0,0,0,0,0,0,6,1,5,7
8402,1953,Master,Married,"? 67,087",0,1,17-12-2013,40,0,329,35,222,130,35,43,2,0,0,0,0,0,0,7,5,8,4
8783,1950,Graduation,Married,"? 57,045",0,1,08-09-2012,40,0,296,13,104,11,13,17,3,0,0,0,0,0,0,4,2,9,3
10010,1953,Phd,Divorced,"? 36,957",1,1,06-09-2012,43,0,100,2,16,2,1,31,4,0,0,0,0,0,1,3,2,2,9
618,1977,Phd,Married,"? 69,389",0,1,28-09-2012,17,0,422,7,238,69,46,15,1,0,0,0,0,0,0,7,2,12,4
9121,1972,Graduation,Married,"? 80,134",1,0,20-05-2013,40,0,1218,16,272,104,0,80,2,1,0,0,1,1,1,5,3,6,6
361,1969,Master,Married,"? 43,142",1,1,18-02-2014,84,0,5,1,7,2,1,4,1,0,0,0,0,0,0,1,0,2,7
4310,1944,Graduation,Married,"? 80,589",0,0,22-01-2014,25,0,507,93,520,242,40,26,1,1,0,0,0,0,1,5,10,5,1
2678,1990,Graduation,Single,"? 34,412",1,0,13-02-2013,62,0,52,12,50,4,36,55,3,0,0,0,0,0,0,5,0,3,9
6376,1979,Graduation,Single,"? 57,537",1,0,10-06-2013,83,0,191,56,139,51,8,100,4,0,0,0,0,0,0,4,3,8,4
524,1966,Basic,Together,"? 22,634",0,0,16-01-2013,47,0,2,23,11,8,6,46,1,0,0,0,0,0,0,2,1,2,8
10341,1948,Graduation,Together,"? 51,315",0,0,23-02-2014,45,0,68,28,39,16,30,41,1,0,0,0,0,0,0,2,2,5,2
5654,1972,Graduation,Married,"? 36,026",2,1,16-03-2014,34,0,20,4,10,6,4,17,2,0,0,0,0,0,0,2,0,3,6
4098,1973,Graduation,Married,"? 24,639",1,1,28-01-2014,3,0,20,3,16,0,4,1,3,0,0,0,0,0,0,2,0,4,6
5824,1972,Phd,Together,"? 34,578",2,1,11-04-2014,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,6
7000,1972,2N Cycle,Single,"? 65,704",0,0,13-10-2013,18,0,279,172,74,38,8,246,1,0,0,0,0,0,0,2,10,10,1
2561,1966,Graduation,Single,"? 63,810",0,1,11-11-2012,45,0,977,12,253,16,12,101,4,0,0,0,1,0,0,4,3,12,8
5229,1969,Phd,Together,"? 54,132",0,1,16-02-2014,81,0,30,1,8,0,0,3,1,0,0,0,0,0,0,1,0,3,7
4086,1959,Graduation,Married,"? 18,690",0,0,28-12-2012,77,0,6,1,7,23,4,19,1,0,0,0,0,0,0,1,1,2,8
2428,1970,Graduation,Married,"? 28,164",1,0,04-05-2013,23,0,3,18,26,11,8,12,3,0,0,0,0,0,0,2,0,4,7
8254,1974,Phd,Married,"? 34,596",1,0,13-04-2013,48,0,14,0,2,0,0,7,1,0,0,0,0,0,0,1,0,2,8
2836,1972,Phd,Married,"? 43,269",1,0,16-09-2013,61,0,10,1,7,0,0,1,1,0,0,0,0,0,0,1,0,2,8
8418,1958,2N Cycle,Single,"? 38,741",1,1,30-03-2014,60,0,7,10,17,8,6,13,2,0,0,0,0,0,0,2,0,3,7
1362,1972,Graduation,Single,"? 31,907",0,0,04-03-2013,75,0,33,87,64,175,16,74,1,0,0,0,0,0,0,6,1,6,7
7152,1983,Master,Married,"? 27,100",1,0,05-04-2013,64,0,12,0,13,2,0,10,1,0,0,0,0,0,0,1,0,3,7
10033,1973,2N Cycle,Divorced,"? 31,163",1,0,13-02-2014,54,0,2,3,10,11,2,10,1,0,0,0,0,0,0,1,0,3,6
9349,1985,Graduation,Married,"? 92,533",0,0,19-12-2013,84,0,693,21,118,110,147,42,1,1,0,0,0,1,0,6,5,11,2
274,1973,Graduation,Single,"? 34,853",1,1,23-12-2013,75,0,9,3,15,2,3,2,2,0,0,0,0,0,0,2,0,3,6
3388,1967,Graduation,Divorced,"? 70,844",1,1,30-10-2013,16,0,129,26,67,3,67,2,5,0,0,0,0,0,0,6,1,5,7
922,1979,2N Cycle,Married,"? 31,086",1,1,04-05-2013,79,0,16,2,11,3,0,16,2,0,0,1,0,0,0,1,1,2,8
8588,1961,Graduation,Married,"? 60,544",1,1,25-08-2012,92,0,201,2,43,3,5,35,4,0,0,0,0,0,0,5,1,5,6
2518,1986,2N Cycle,Together,"? 20,491",0,0,25-01-2013,16,0,5,4,5,4,2,10,1,0,0,0,0,0,0,0,1,2,7
574,1964,Graduation,Married,"? 42,523",0,0,23-04-2014,96,0,14,36,11,3,26,35,1,0,0,0,0,0,0,1,1,4,2
3220,1983,Graduation,Married,"? 39,922",1,0,14-02-2013,30,0,29,12,59,19,1,36,2,0,0,0,0,0,0,3,0,4,8
5967,1952,Graduation,Together,"? 33,402",1,1,18-07-2013,60,0,26,2,19,10,5,8,3,0,0,0,0,0,0,2,1,3,8
1183,1949,Master,Married,"? 36,408",1,1,21-09-2013,11,0,9,1,4,3,2,3,1,0,0,0,0,0,0,1,0,2,6
6856,1979,Graduation,Together,"? 21,645",1,0,03-09-2012,75,0,14,0,23,4,5,19,3,0,0,0,0,0,1,3,0,3,9
4530,1948,Master,Widow,"? 78,427",0,0,24-10-2012,36,0,972,19,595,180,26,138,3,1,0,0,0,0,1,3,7,10,3
1553,1946,Graduation,Together,"? 82,657",0,0,27-09-2013,71,0,966,168,672,246,105,126,1,1,0,0,1,0,0,7,5,10,4
4682,1958,Graduation,Married,"? 51,876",0,0,15-10-2013,88,0,99,27,102,28,48,6,1,0,0,0,0,0,0,2,2,8,1
8204,1971,2N Cycle,Married,"? 78,041",0,0,16-12-2012,93,0,482,35,553,72,160,17,1,0,0,0,0,0,0,4,4,9,2
5221,1957,Graduation,Married,"? 52,852",0,1,01-12-2012,93,0,714,8,99,11,0,47,4,0,0,1,0,0,0,10,7,5,8
1232,1982,Phd,Together,"? 70,038",0,0,25-10-2013,54,0,587,54,348,71,54,130,1,0,0,0,0,0,0,4,4,8,2
1927,1973,2N Cycle,Together,"? 69,401",0,1,23-03-2014,41,0,399,27,159,58,8,39,4,0,0,0,0,0,0,4,4,5,2
5788,1972,Graduation,Together,"? 46,053",1,0,17-02-2013,46,0,56,10,92,19,7,25,3,0,0,0,0,0,0,3,2,4,5
6652,1965,Graduation,Married,"? 77,343",0,0,09-06-2014,28,0,227,151,573,98,54,31,1,0,0,0,0,0,0,3,4,9,1
6246,1953,Graduation,Single,"? 73,892",0,0,13-11-2013,40,0,703,102,601,0,58,43,1,0,0,0,0,0,1,3,11,8,1
5975,1967,Phd,Single,"? 40,304",1,0,30-09-2013,82,0,37,0,17,0,0,3,1,0,0,0,0,0,0,2,0,3,7
6875,1965,Phd,Together,"? 32,727",0,0,28-08-2012,38,0,167,13,180,86,13,70,2,0,0,0,0,0,0,7,3,5,8
4399,1969,Graduation,Together,"? 68,695",0,0,25-06-2014,3,0,458,81,356,106,50,40,1,0,0,0,0,0,0,4,4,7,2
4042,1971,Graduation,Divorced,"? 43,300",0,1,13-10-2012,87,0,91,3,52,2,1,31,3,0,0,0,0,0,1,4,0,4,8
2157,1972,Graduation,Together,"? 26,290",1,1,12-01-2013,49,0,15,8,16,11,5,22,4,0,0,0,0,0,0,2,0,4,6
10133,1970,Graduation,Single,"? 93,790",0,0,12-02-2014,16,0,1302,68,731,89,114,45,0,1,0,0,1,1,1,6,7,12,2
2525,1974,Phd,Married,"? 38,410",0,0,14-09-2012,65,0,153,64,123,116,64,14,2,0,0,0,0,0,1,5,2,9,6
8233,1950,Master,Widow,"? 64,866",0,1,26-01-2014,9,0,508,5,21,7,5,10,4,0,0,0,1,0,0,7,3,7,5
9483,1959,Graduation,Together,"? 57,957",0,1,19-08-2013,24,1,290,59,177,77,5,29,7,0,0,0,0,0,0,4,6,8,3
2945,1955,Phd,Together,"? 46,015",1,1,13-04-2014,25,0,38,0,2,0,0,6,1,0,1,1,0,0,0,1,0,3,7
10403,1978,Graduation,Together,"? 16,531",1,0,18-06-2014,43,0,2,13,6,7,5,11,3,0,0,0,0,0,0,3,0,3,7
5074,1986,Master,Married,"? 28,072",1,0,08-07-2013,10,0,30,0,10,2,0,5,1,0,0,0,0,0,0,1,0,3,7
10524,1963,Master,Divorced,"? 49,476",0,1,20-06-2013,29,0,386,23,95,54,41,196,4,0,0,0,0,0,0,2,11,5,2
4690,1953,Graduation,Married,"? 50,725",0,1,13-02-2013,45,0,443,10,75,0,10,48,4,0,0,0,0,0,0,8,1,8,8
7521,1952,Graduation,Together,"? 83,844",0,0,12-05-2013,57,0,901,31,345,75,31,191,1,0,0,0,0,1,0,4,4,11,1
7196,1950,Phd,Married,"? 41,145",1,1,08-02-2014,20,0,9,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,3
4406,1970,Graduation,Together,"? 67,419",0,1,16-01-2013,29,0,846,84,352,91,56,42,4,0,0,0,0,0,0,9,4,8,5
9672,1970,2N Cycle,Married,"? 23,162",1,1,21-12-2013,82,0,8,3,9,19,4,22,3,0,0,0,0,0,0,1,1,3,6
4864,1977,Graduation,Married,"? 34,380",1,0,02-05-2013,68,0,72,7,58,13,1,24,4,0,0,0,0,0,0,4,1,3,8
4706,1966,Graduation,Single,"? 34,704",0,1,27-04-2013,65,0,29,0,5,0,1,5,1,0,0,0,0,0,0,1,0,3,5
4070,1969,Phd,Married,"? 94,871",0,2,01-09-2012,99,0,169,24,553,188,0,144,1,0,0,0,1,1,1,8,5,4,7
25,1958,Graduation,Married,"? 65,148",0,1,16-11-2012,9,0,460,35,422,33,12,153,2,0,0,0,0,0,0,6,6,7,4
3697,1954,Graduation,Together,"? 39,898",0,1,12-02-2013,20,0,69,8,26,12,7,12,2,0,0,0,0,0,0,3,0,4,7
217,1956,Master,Single,"? 64,857",0,0,23-11-2012,78,0,556,14,717,210,0,43,1,0,0,0,0,0,0,7,5,10,4
4220,1970,Phd,Married,"? 59,892",0,1,02-11-2013,26,0,73,0,13,0,1,0,1,0,0,0,0,0,0,2,1,3,3
5286,1987,Master,Single,"? 41,020",0,0,28-10-2013,68,0,112,1,54,7,7,36,1,0,0,0,0,0,0,3,2,4,3
9559,1961,Phd,Married,"? 57,072",0,1,24-01-2014,79,0,944,0,60,0,0,30,2,0,0,1,0,0,0,7,5,13,5
2849,1979,Graduation,Single,"? 60,474",0,1,01-04-2013,25,0,265,199,303,234,9,170,7,0,0,0,0,0,0,10,2,12,7
7787,1960,Graduation,Together,"? 62,807",0,1,31-08-2012,83,0,526,28,135,10,21,99,3,0,0,0,0,0,0,5,3,12,5
3102,1981,2N Cycle,Together,"? 19,414",1,0,16-10-2013,32,0,2,3,12,3,5,7,1,0,0,0,0,0,0,1,0,3,8
5868,1980,Graduation,Married,"? 19,107",1,0,22-08-2013,49,0,2,4,9,10,5,16,2,0,0,0,0,0,0,1,0,3,7
8370,1976,2N Cycle,Together,"? 75,484",0,1,02-08-2012,50,0,378,97,259,197,194,34,2,0,0,0,0,0,0,7,3,6,4
9988,1976,Master,Single,"? 70,379",0,1,03-03-2013,84,0,553,25,142,65,67,8,3,0,0,0,0,0,0,6,3,13,4
2939,1970,Master,Together,"? 79,419",0,0,22-06-2014,96,0,751,127,687,20,15,31,1,0,0,0,0,0,0,4,6,4,2
5529,1946,Phd,Together,"? 64,014",2,1,10-06-2014,56,0,406,0,30,0,0,8,7,1,0,0,0,0,0,8,2,5,7
9743,1955,Graduation,Married,"? 76,998",0,1,11-01-2013,85,0,1449,89,161,69,35,107,2,0,0,0,0,1,0,11,8,8,6
5763,1972,Master,Together,"? 49,854",1,0,10-11-2013,63,0,123,17,171,39,0,30,5,0,0,0,0,0,0,6,2,5,6
3478,1971,Phd,Married,"? 60,585",1,1,24-06-2013,17,0,267,42,309,55,42,21,10,0,0,0,0,0,1,7,4,9,5
7494,1950,Phd,Divorced,"? 42,873",1,1,21-01-2013,11,0,209,0,40,3,2,15,4,0,0,0,0,0,0,6,1,4,8
1763,1988,Graduation,Together,"? 87,679",0,0,27-07-2013,62,0,1259,172,815,97,148,33,1,1,0,1,0,1,1,7,11,10,4
7250,1978,Graduation,Together,"? 57,867",1,0,01-10-2013,48,0,344,35,178,15,23,17,7,0,0,0,0,0,0,7,2,9,6
2005,1990,Graduation,Married,"? 35,765",1,0,11-12-2013,86,0,22,3,30,0,5,15,2,0,0,0,0,0,0,2,0,4,6
10770,1959,Graduation,Married,"? 65,492",0,0,26-01-2014,73,0,247,161,295,210,85,47,2,0,0,0,0,0,0,4,7,13,2
6885,1977,Graduation,Divorced,"? 32,952",1,0,01-12-2013,36,0,38,0,12,3,1,1,1,0,0,0,0,0,0,2,0,3,7
2072,1969,Phd,Together,"? 53,374",0,1,16-08-2012,34,0,896,10,101,13,10,34,6,0,0,1,0,0,1,4,2,9,9
9463,1959,Graduation,Together,"? 71,706",0,1,13-11-2012,16,0,931,56,253,91,98,14,4,0,0,0,0,0,0,9,5,7,5
6318,1988,Graduation,Married,"? 68,487",0,0,13-01-2013,48,0,758,12,385,33,89,89,1,0,0,0,0,0,0,9,7,13,4
4093,1975,Master,Together,"? 53,253",1,1,11-02-2013,61,0,216,9,57,20,9,125,7,0,0,0,0,0,0,4,3,5,5
5751,1973,2N Cycle,Divorced,"? 31,163",1,0,13-02-2014,54,0,2,3,10,11,2,10,1,0,0,0,0,0,0,1,0,3,6
3340,1977,Graduation,Married,"? 42,014",1,0,17-08-2012,56,0,244,15,108,4,15,50,6,0,0,0,0,0,1,7,1,6,8
3594,1973,Master,Married,"? 54,108",1,1,05-11-2012,74,0,539,6,91,8,6,97,13,0,0,0,0,0,0,8,2,9,8
3584,1955,Phd,Single,"? 49,667",0,0,20-08-2012,35,0,1181,26,120,17,13,39,2,0,0,1,0,0,1,5,10,5,8
3643,1974,Master,Married,"? 63,206",0,0,20-03-2014,65,0,750,8,125,11,8,26,1,0,0,0,0,1,0,4,3,6,2
851,1972,Master,Married,"? 57,136",1,1,09-07-2013,48,0,306,5,109,21,109,92,9,0,0,0,0,0,0,5,2,10,6
7706,1975,2N Cycle,Together,"? 46,772",0,1,07-11-2012,88,0,350,104,189,197,151,57,6,0,0,1,0,0,0,11,8,5,8
3967,1971,Phd,Married,"? 78,931",0,0,25-10-2013,19,0,331,197,170,58,152,35,1,0,0,0,0,0,0,2,8,13,1
10128,1958,Graduation,Together,"? 53,977",0,1,08-06-2013,21,0,620,16,165,0,24,82,5,0,0,0,0,0,0,5,5,12,5
486,1988,Graduation,Married,"? 84,219",0,0,02-02-2014,27,0,434,137,400,45,137,45,1,0,0,0,0,0,0,3,4,10,1
9,1975,Master,Single,"? 46,098",1,1,18-08-2012,86,0,57,0,27,0,0,36,4,0,0,0,0,0,0,3,2,2,8
9451,1965,Graduation,Married,"? 73,538",0,1,25-11-2012,92,0,811,76,428,99,137,107,3,0,0,0,0,0,0,10,4,9,7
9264,1986,Graduation,Married,"? 79,529",0,0,27-04-2014,1,0,423,42,706,73,197,197,1,0,0,0,0,0,0,4,8,9,2
3865,1977,2N Cycle,Together,"? 20,981",0,0,30-04-2013,14,0,2,12,10,6,13,30,1,0,0,0,0,0,1,3,1,2,8
2853,1980,Graduation,Single,"? 51,766",1,0,11-03-2014,74,0,60,51,87,6,20,51,2,0,0,0,0,0,0,4,2,4,5
1490,1962,Graduation,Married,"? 55,759",0,1,28-11-2012,84,0,675,0,85,10,7,77,5,0,0,0,0,0,0,10,3,8,8
6310,1978,Graduation,Married,"? 33,039",1,0,09-09-2013,4,0,30,8,12,8,8,12,1,0,0,0,0,0,0,2,0,4,5
10380,1972,Master,Married,"? 37,787",1,0,20-09-2013,50,0,40,1,40,4,3,18,1,0,0,0,0,0,0,3,0,3,8
